hour,temperature,weather_code,is_weekend,road_quality,traffic_volume,accident_risk
1,35.6,4,0,2,100,0
18,14.6,1,0,1,2329,0
0,23.3,1,0,1,347,1
6,13.8,1,0,1,860,0
16,27.6,2,0,1,2474,0
2,25.4,2,0,3,112,0
19,5.1,2,0,1,743,0
19,22.7,1,0,3,1041,0
20,3.2,3,0,2,843,1
2,14.5,1,0,1,303,1
2,19.9,2,0,1,241,0
16,38.5,2,0,1,2359,1
6,23.2,2,0,1,783,0
13,12.3,1,0,1,775,0
16,16.8,2,0,3,2379,1
17,29.2,1,0,1,2704,0
12,12.5,2,0,1,1046,0
19,31.0,1,0,1,1072,0
19,14.8,1,0,1,748,1
20,10.8,1,0,1,1037,0
17,15.1,3,0,1,2067,0
3,3.8,1,0,1,617,1
0,-1.7,2,0,1,296,1
17,19.2,2,0,1,2421,0
0,19.3,3,0,1,100,0
12,22.6,1,0,3,1011,1
19,19.1,2,0,1,961,0
19,43.3,1,0,1,1224,0
22,21.7,1,0,1,1180,0
9,6.2,1,0,1,2300,1
10,8.8,1,0,3,995,0
8,20.0,1,0,2,2989,0
8,15.6,1,0,1,2206,0
4,7.7,1,0,2,262,0
0,19.4,1,0,2,450,0
16,19.6,1,0,1,2452,0
21,36.0,1,0,2,935,0
1,10.8,3,0,1,146,0
23,15.8,1,0,1,100,0
12,35.9,1,0,2,966,0
8,23.3,1,0,1,2705,0
3,10.8,1,0,2,100,0
4,12.9,1,0,1,353,0
10,7.9,1,0,2,1215,0
23,20.8,4,0,1,235,0
18,30.3,2,0,1,2415,0
20,36.3,2,0,1,1134,0
2,5.1,4,0,2,100,1
11,28.7,3,0,1,884,0
18,21.6,2,0,1,2466,0
18,17.4,2,0,1,2512,0
12,15.8,1,0,1,1335,0
6,0.8,1,0,3,1231,0
14,26.4,1,0,1,1296,0
22,6.8,1,0,1,836,0
6,12.5,4,0,1,595,0
7,24.2,1,0,1,2593,0
4,1.8,2,0,1,364,1
20,6.8,1,0,2,604,0
13,32.2,1,0,3,1067,0
3,21.2,1,0,1,709,0
22,13.4,1,0,1,1379,0
9,21.3,1,0,3,2360,0
19,26.7,1,0,1,1142,0
14,31.2,1,0,1,822,0
17,8.9,1,0,1,2480,0
19,9.8,2,0,1,835,1
12,26.1,1,0,1,766,0
7,26.4,1,0,3,2676,0
8,6.6,1,0,1,2557,0
15,10.1,1,0,2,1088,0
18,18.1,1,0,1,2626,0
15,20.2,1,0,1,1039,1
6,20.5,1,0,1,792,0
13,6.4,3,0,2,842,0
13,20.4,1,0,1,956,0
3,12.8,1,0,1,261,0
14,8.3,1,0,3,811,0
2,19.9,1,0,2,100,1
4,18.9,1,0,3,186,1
0,28.0,3,0,1,349,1
2,11.4,3,0,2,226,0
14,22.4,1,0,1,1356,0
23,4.3,3,0,3,226,1
7,17.3,1,0,3,2538,1
3,24.6,2,0,3,303,1
1,25.5,2,0,3,100,1
23,25.5,2,0,1,295,0
23,28.0,1,0,2,100,0
9,15.5,1,0,1,2486,0
3,25.0,1,0,2,100,0
2,38.7,1,0,3,286,0
1,15.3,1,0,1,329,0
16,33.8,1,0,1,2544,0
22,28.8,1,0,2,713,0
20,17.3,2,0,1,1096,0
23,18.2,1,0,1,431,0
19,21.2,3,0,1,608,0
22,28.2,1,0,1,1197,0
12,24.0,3,0,1,837,0
4,15.3,1,0,1,287,0
20,-0.8,1,0,1,1113,0
8,26.7,3,0,3,2324,0
21,0.7,1,0,1,971,0
5,6.3,1,0,1,201,0
4,16.0,1,0,1,716,0
9,7.9,1,0,1,2465,0
7,23.2,1,0,1,2573,0
6,17.0,1,0,2,965,0
6,27.9,3,0,1,478,1
5,3.9,2,0,1,238,0
20,13.4,1,0,3,1222,0
19,20.0,3,0,1,638,1
2,20.4,1,0,1,563,0
18,26.9,1,0,3,2652,0
21,10.9,1,0,1,799,0
14,15.3,2,0,2,759,1
3,25.1,1,0,1,100,0
11,-2.0,2,0,1,918,1
5,23.8,1,0,3,100,0
18,27.6,4,0,1,2243,0
3,6.7,2,0,1,100,0
14,16.8,1,0,3,821,0
8,34.9,2,0,1,2803,1
4,26.6,1,0,2,247,1
12,24.5,1,0,2,1084,0
22,29.9,1,0,1,1092,1
17,38.0,1,0,1,2209,0
4,20.2,3,0,1,400,1
15,15.9,1,0,2,1122,0
18,29.9,1,0,1,2630,0
13,18.1,1,0,1,864,0
15,10.7,1,0,1,1057,0
14,14.6,1,0,1,965,1
21,23.1,2,0,1,1018,0
3,15.5,4,0,3,100,1
6,16.3,1,0,1,961,0
15,9.7,1,0,1,1195,0
23,34.4,1,0,2,100,0
21,16.6,3,0,1,726,0
20,12.9,1,0,3,1127,0
21,13.9,1,0,1,782,0
20,28.0,2,0,1,1080,0
7,25.7,1,0,3,2593,0
16,15.0,1,0,1,2469,0
15,20.3,2,0,1,1060,0
22,22.8,1,0,1,1325,0
9,13.0,1,0,3,2365,0
9,4.6,1,0,2,2222,1
1,25.2,1,0,1,215,0
8,13.5,1,0,2,2301,0
16,24.4,3,0,1,2077,0
10,23.2,1,0,1,908,1
9,20.6,2,0,2,2622,0
21,15.7,1,0,2,1058,0
16,13.7,1,0,1,2362,0
3,8.6,1,0,1,115,0
15,13.9,1,0,1,721,0
19,25.7,1,0,2,1210,0
14,34.0,1,0,2,1104,0
20,32.5,1,0,1,917,0
4,21.5,1,0,2,421,0
5,34.0,4,0,2,100,0
16,16.9,1,0,2,2325,0
0,7.1,1,0,1,105,0
18,39.2,1,0,1,2555,0
3,25.3,1,0,1,179,0
16,4.7,2,0,1,2209,0
8,35.6,1,0,2,2518,0
23,12.6,1,0,3,414,0
1,14.7,1,0,1,272,0
7,30.2,2,0,3,2727,1
14,33.6,1,0,1,1160,0
6,10.0,1,0,1,1223,0
5,34.7,1,0,1,456,0
0,28.7,1,0,1,347,1
14,12.0,1,0,1,751,0
22,17.5,3,0,1,730,0
6,35.2,2,0,3,897,0
16,4.4,1,0,1,2322,0
1,33.8,1,0,1,185,0
8,28.5,1,0,1,2207,0
8,25.1,1,0,3,2676,1
12,21.3,1,0,1,788,1
5,39.7,1,0,3,462,1
5,41.2,4,0,1,505,0
19,13.8,1,0,1,846,0
19,26.1,3,0,2,689,0
20,38.7,1,0,1,1099,0
2,12.1,1,0,1,212,0
16,22.4,1,0,1,2340,0
16,30.0,2,0,1,2588,1
11,-0.1,1,0,2,851,0
15,28.3,3,0,1,1227,0
14,9.1,3,0,1,912,0
12,21.9,2,0,1,1133,0
22,31.4,2,0,1,982,0
0,-3.9,2,0,1,672,0
16,27.9,2,0,1,2351,0
2,40.4,1,0,1,452,0
14,14.7,2,0,1,732,0
3,25.8,3,0,1,698,1
3,33.4,1,0,1,463,0
17,4.1,3,0,1,1812,0
16,27.6,1,0,2,2605,0
18,30.2,1,0,1,2712,0
10,26.4,1,0,3,821,0
19,20.9,1,0,1,907,0
2,10.0,3,0,2,100,0
7,33.9,3,0,1,2095,0
13,20.3,2,0,1,1036,0
0,11.0,4,0,2,246,0
13,16.8,1,0,2,838,0
1,23.7,1,0,1,258,0
22,4.4,1,0,1,856,1
3,20.2,3,0,1,336,0
23,15.8,1,0,1,100,0
18,33.4,4,0,1,1840,0
5,1.3,2,0,2,463,0
0,29.4,4,0,1,152,0
16,34.2,1,0,1,2852,1
7,1.6,1,0,1,2539,0
18,2.8,2,0,2,2137,0
20,37.9,2,0,2,735,1
0,11.0,1,0,1,181,0
4,50.9,3,0,1,388,0
15,1.9,3,0,1,928,0
5,21.7,1,0,1,203,0
7,19.8,1,0,1,2746,0
12,17.9,1,0,2,1065,0
15,24.6,1,0,2,936,1
2,25.2,2,0,1,534,0
18,18.3,1,0,1,2338,0
11,9.9,2,0,1,1111,0
15,30.5,2,0,1,1131,0
10,26.3,1,0,3,1123,0
9,21.1,1,0,1,2468,0
19,26.0,1,0,1,1174,1
3,27.7,1,0,2,668,0
11,12.4,1,0,1,968,0
22,25.6,4,0,2,813,0
1,14.5,1,0,2,485,1
23,28.0,1,0,2,246,0
21,18.1,1,0,1,941,0
18,26.1,1,0,1,2267,0
4,15.7,1,0,1,100,0
7,26.6,2,0,1,2273,0
6,10.2,1,0,2,1172,0
13,20.4,4,0,1,594,0
23,29.8,1,0,1,397,0
22,24.7,3,0,1,1097,0
2,21.9,3,0,2,271,0
17,38.0,1,0,1,2323,0
15,30.2,1,0,1,973,0
22,28.6,1,0,1,1075,0
18,26.6,2,0,2,2576,0
18,27.8,3,0,1,2023,0
17,36.6,1,0,1,2626,0
19,15.8,1,0,1,1199,0
15,30.1,3,0,1,704,1
7,23.6,4,0,2,2280,1
0,16.2,2,0,2,365,0
16,19.0,3,0,1,1554,0
11,22.2,1,0,1,962,0
20,11.4,2,0,1,965,0
10,28.6,2,0,3,1216,1
4,19.0,2,0,1,183,0
11,20.8,1,0,2,1029,1
16,33.6,1,0,2,2216,0
5,21.3,1,0,2,133,0
0,35.5,1,0,3,459,0
4,14.8,1,0,1,100,0
13,9.0,2,0,3,1193,0
4,17.1,1,0,2,527,0
21,-8.1,1,0,1,1248,0
23,29.1,3,0,2,549,0
0,9.6,3,0,2,395,0
17,13.8,1,0,2,2585,1
15,27.2,1,0,1,1123,0
8,21.2,3,0,1,2014,1
18,15.6,3,0,1,1925,0
21,-0.4,1,0,2,1154,0
4,33.0,1,0,3,389,1
1,27.2,1,0,1,476,0
14,40.6,2,0,1,958,0
6,14.0,1,0,2,975,1
3,5.5,1,0,1,342,0
0,29.9,1,0,1,274,0
12,18.1,3,0,2,1368,0
19,26.3,1,0,1,1386,0
21,36.2,1,0,1,1000,1
6,23.9,4,0,2,773,0
14,21.7,1,0,1,1089,0
22,22.3,1,0,2,914,0
13,3.6,2,0,1,910,0
22,31.1,1,0,1,1008,0
18,31.7,3,0,1,1925,1
21,25.3,1,0,1,1036,1
23,4.8,1,0,1,374,0
19,18.8,3,0,1,163,1
23,34.4,1,0,1,100,0
17,14.3,2,0,1,2330,0
9,31.8,1,0,1,2555,0
8,20.6,1,0,1,2345,0
7,27.1,3,0,1,2462,0
9,15.9,1,0,1,2678,0
16,20.8,1,0,1,2891,0
1,24.4,1,0,1,480,0
5,9.2,1,0,3,100,0
4,22.7,2,0,1,100,0
8,-6.9,3,0,1,1897,1
4,14.0,2,0,2,100,0
17,25.4,2,0,1,2716,0
19,31.2,1,0,1,968,0
8,24.7,1,0,1,2541,1
16,6.1,2,0,1,2775,0
16,30.3,1,0,1,2885,0
11,8.6,1,0,1,945,0
6,26.1,3,0,2,527,0
2,8.9,1,0,1,100,1
9,12.3,1,0,1,2729,0
1,10.4,1,0,1,353,0
2,21.4,2,0,1,121,0
15,18.0,1,0,1,1141,1
1,25.1,1,0,2,100,0
23,19.8,4,0,3,100,0
9,4.8,2,0,2,2098,0
5,22.8,3,0,1,100,0
21,2.4,1,0,3,1231,0
10,11.2,1,0,1,959,0
22,16.4,1,0,1,993,0
6,15.7,1,0,1,1037,0
14,3.5,1,0,2,797,0
5,33.7,1,0,1,204,0
19,36.5,1,0,1,923,0
8,42.5,2,0,2,2313,1
21,31.5,2,0,1,902,0
19,16.0,1,0,1,975,0
11,15.9,1,0,1,950,0
18,15.3,1,0,1,2586,0
19,39.9,1,0,1,902,0
2,18.8,1,0,1,608,0
14,32.7,1,0,1,793,0
1,31.9,3,0,2,133,0
20,21.9,3,0,3,878,0
1,5.5,2,0,3,423,0
21,19.1,3,0,1,558,0
2,21.5,2,0,1,279,0
5,32.8,3,0,1,399,0
14,20.2,1,0,2,679,0
9,7.9,1,0,3,2482,1
8,29.9,2,0,2,2202,0
0,17.7,1,0,1,137,0
15,-5.5,2,0,1,1017,0
5,23.2,3,0,2,196,0
8,25.0,2,0,1,2271,1
3,11.6,1,0,1,544,0
1,18.1,1,0,2,233,0
3,26.6,3,0,1,349,0
0,23.3,4,0,1,540,0
18,4.4,1,0,1,2364,0
9,32.5,3,0,1,2123,1
20,37.1,3,0,1,883,0
14,14.9,1,0,1,722,0
21,0.9,3,0,2,1041,1
18,27.7,1,0,1,2520,0
15,13.3,1,0,1,893,0
20,25.4,1,0,1,676,1
23,42.0,2,0,1,100,0
21,4.5,2,0,1,978,1
3,12.0,1,0,2,100,0
1,18.1,3,0,1,366,1
12,32.9,3,0,1,724,0
0,55.6,2,0,2,100,0
16,22.5,1,0,1,2367,0
12,3.7,1,0,1,787,0
3,16.5,1,0,1,100,0
6,12.3,3,0,1,356,0
16,27.2,1,0,1,2519,0
8,23.8,4,0,1,1809,1
3,9.6,3,0,1,615,1
18,11.7,2,0,3,2698,1
0,16.4,2,0,1,626,1
9,17.6,1,0,1,2643,0
3,19.6,2,0,1,183,1
8,20.5,1,0,1,2564,0
12,32.3,3,0,1,739,1
13,16.0,2,0,1,1068,1
9,14.6,2,0,3,2678,0
5,6.6,2,0,2,419,0
15,17.8,1,0,1,1001,0
5,22.6,1,0,2,313,0
16,2.8,3,0,1,2043,0
9,16.6,1,0,1,2721,0
17,31.6,1,0,3,2402,0
21,26.5,1,0,3,948,1
17,23.7,1,0,1,2398,1
2,26.2,1,0,1,327,0
19,14.3,3,0,1,927,0
20,12.9,2,0,1,1059,0
14,32.7,1,0,2,988,0
14,28.3,3,0,1,1014,0
3,12.5,1,0,1,141,0
8,1.2,1,0,1,2200,0
18,12.7,2,0,1,2564,0
23,25.4,2,0,2,291,0
16,13.4,1,0,2,2466,0
10,23.3,4,0,1,536,1
8,34.2,3,0,1,2039,1
9,19.1,1,0,1,2859,0
17,22.3,1,0,1,2233,0
19,26.8,3,0,1,768,0
12,9.2,1,0,1,1015,0
7,12.3,1,0,1,2411,0
6,27.3,2,0,1,1032,0
16,20.4,1,0,2,2410,0
20,21.2,1,0,1,1030,0
22,20.3,1,0,2,949,0
14,29.8,2,0,1,892,0
19,24.4,1,0,2,984,0
14,24.5,1,0,1,1096,0
0,32.2,1,0,2,100,0
13,36.1,1,0,1,1138,0
4,42.4,3,0,3,100,0
10,14.2,3,0,2,923,1
15,44.7,1,0,1,866,0
1,9.0,2,0,1,442,0
7,39.4,2,0,2,2490,0
10,13.7,3,0,3,614,1
17,19.3,1,0,2,2412,1
2,20.2,1,0,2,538,0
0,11.3,2,0,2,310,1
10,20.9,1,0,1,908,0
15,11.8,1,0,1,1228,0
17,7.7,2,0,1,2671,0
15,19.6,4,0,1,631,1
22,35.9,1,0,1,959,0
9,17.5,2,0,1,2147,0
17,29.4,1,0,1,2674,0
5,11.5,3,0,1,240,0
18,7.2,1,0,1,2634,0
3,24.5,1,0,1,100,0
12,37.6,1,0,1,943,0
23,22.1,1,0,1,333,0
13,28.3,1,0,2,576,0
2,35.0,1,0,1,431,0
9,19.6,2,0,2,2435,0
5,18.5,1,0,1,100,0
0,24.7,2,0,1,197,0
22,26.5,1,0,1,1091,0
23,6.0,2,0,1,117,0
13,23.0,1,0,1,990,0
7,20.0,1,0,1,2413,1
18,12.1,1,0,2,2101,0
13,19.3,1,0,3,1124,0
9,8.3,3,0,3,2161,0
16,4.9,2,0,3,2729,0
8,20.7,1,0,1,2501,0
5,29.0,1,0,1,396,0
10,16.5,1,0,1,677,0
6,10.4,1,0,1,1048,0
16,11.9,2,0,2,2436,0
0,25.5,1,0,2,284,0
21,36.7,1,0,2,776,0
4,27.7,1,0,2,524,0
8,33.0,1,0,1,2169,1
17,9.5,1,0,1,2554,0
23,19.3,1,0,1,116,0
20,30.2,1,0,3,1423,0
1,6.0,1,0,3,439,0
10,13.4,1,0,1,994,0
5,29.4,2,0,1,100,0
7,22.6,1,0,1,2678,1
3,10.3,1,0,1,100,0
17,3.7,1,0,2,2576,0
10,33.4,1,0,1,1102,1
4,-0.5,1,0,1,390,0
14,26.3,3,0,1,967,0
17,14.7,3,0,3,1887,1
1,30.5,1,0,1,409,0
21,9.6,3,0,1,666,1
10,46.1,1,0,1,833,0
12,24.0,1,0,1,793,0
3,25.7,4,0,1,189,1
21,12.3,3,0,2,1022,0
6,18.7,4,0,2,1143,0
10,18.9,1,0,1,945,0
21,38.0,1,0,1,871,0
23,24.0,1,0,2,565,0
3,25.4,2,0,1,386,0
14,25.3,1,0,1,1005,1
0,26.3,3,0,1,100,0
22,6.1,1,0,1,1286,0
2,40.5,1,0,1,318,0
13,11.2,2,0,3,1000,0
5,19.6,2,0,2,408,0
17,35.3,1,0,1,2504,0
0,39.3,4,0,2,534,0
5,28.1,1,0,1,502,0
5,15.0,1,0,1,187,0
20,21.3,3,0,1,817,0
15,21.7,4,0,1,682,0
4,22.0,3,0,2,617,0
16,7.7,3,0,2,1855,0
9,32.6,2,0,2,2476,1
20,21.3,3,0,1,872,0
17,12.8,1,0,1,2601,1
6,15.0,2,0,1,1134,1
2,22.7,2,0,3,460,0
12,6.0,1,0,1,1138,0
14,28.8,1,0,1,913,0
19,22.3,1,0,1,890,0
18,35.7,2,0,1,2507,0
2,20.8,1,0,2,189,0
3,9.1,3,0,2,108,0
4,8.0,1,0,3,215,0
0,16.1,1,0,2,720,1
3,17.2,3,0,1,548,0
11,14.3,1,0,1,952,0
23,21.3,1,0,1,100,0
9,14.1,1,0,3,2381,0
22,22.5,2,0,1,1176,0
20,14.8,4,0,1,486,1
19,26.3,3,0,1,920,0
23,16.9,2,0,1,407,0
12,32.5,1,0,1,1003,0
22,26.5,1,0,1,992,0
13,21.9,1,0,2,819,0
22,17.9,1,0,1,1139,0
4,4.8,1,0,1,361,0
3,34.1,1,0,3,203,0
13,13.2,2,0,1,842,0
9,20.9,1,0,1,2261,0
16,23.4,2,0,1,2574,0
9,18.2,3,0,1,1959,0
6,33.5,2,0,1,962,0
15,7.8,2,0,1,687,0
0,37.3,2,0,3,100,0
16,26.7,1,0,1,2259,0
20,17.5,1,0,1,1153,0
8,17.6,1,0,1,2534,1
5,-2.2,1,0,3,243,0
18,11.5,2,0,2,2721,0
12,16.5,3,0,1,992,0
2,21.8,4,0,1,461,0
6,32.6,1,0,2,951,0
21,40.4,4,0,1,517,0
8,22.7,1,0,1,2841,0
21,22.1,3,0,1,904,0
4,15.1,1,0,1,408,0
9,2.8,1,0,1,2635,0
22,13.9,1,0,1,1552,0
16,17.9,3,0,1,1979,0
11,29.8,1,0,1,1287,0
22,25.2,1,0,1,829,0
15,22.2,3,0,1,963,0
2,14.2,3,0,3,596,0
21,0.2,1,0,1,990,0
8,0.8,2,0,1,2116,0
14,3.4,1,0,1,1113,1
4,17.1,1,0,1,256,0
22,29.9,1,0,1,1168,0
12,29.7,1,0,1,906,0
13,27.9,1,0,1,1477,0
19,14.8,1,0,1,1021,0
14,31.4,1,0,2,1158,0
15,10.7,2,0,2,800,0
22,28.5,2,0,3,764,0
12,3.3,1,0,1,740,0
16,8.2,1,0,1,2241,0
22,36.5,2,0,3,1135,0
7,18.0,2,0,1,2379,0
20,13.2,2,0,2,745,0
1,31.0,1,0,1,160,0
4,32.2,1,0,1,440,0
5,15.7,2,0,1,435,0
11,22.8,1,0,1,1199,0
17,21.4,3,0,1,1943,0
21,-8.3,2,0,1,1399,0
21,6.0,1,0,1,1216,0
0,29.4,1,0,1,100,0
16,11.7,3,0,1,2162,0
10,25.3,1,0,1,1003,1
9,22.6,1,0,1,2466,0
18,32.2,2,0,1,2501,0
13,6.4,2,0,1,866,0
9,23.9,1,0,1,2701,0
14,19.3,1,0,2,884,0
18,12.1,3,0,1,1887,1
3,12.0,4,0,2,392,1
1,22.3,2,0,2,734,0
8,26.3,4,0,1,1900,1
9,20.6,1,0,1,2250,0
10,20.9,1,0,1,1227,0
13,15.0,1,0,1,1039,0
6,15.7,1,0,3,1100,0
22,12.1,1,0,3,1006,0
14,14.8,1,0,1,1118,0
21,25.9,3,0,1,872,0
18,27.1,2,0,2,2395,0
21,7.2,2,0,2,1140,1
14,11.0,1,0,1,1100,1
23,12.9,1,0,1,225,0
7,19.4,1,0,1,2465,0
10,3.2,2,0,1,842,0
8,11.2,1,0,2,2592,0
14,6.1,1,0,3,1094,0
0,24.0,1,0,2,292,0
0,19.7,2,0,1,100,0
18,15.4,3,0,2,1595,0
2,9.4,2,0,1,253,0
9,15.5,1,0,1,2547,0
7,14.4,1,0,1,2628,0
14,36.3,1,0,1,1226,0
9,30.0,1,0,1,2428,0
0,13.1,1,0,1,100,0
17,21.7,1,0,1,2397,0
1,29.4,1,0,2,736,0
18,13.1,1,0,1,2828,0
12,5.8,1,0,1,1085,0
21,2.0,2,0,1,913,0
0,32.7,4,0,2,221,0
1,18.1,3,0,1,582,0
15,22.9,1,0,1,1041,0
14,14.3,1,0,2,923,0
12,7.3,3,0,1,1065,1
15,9.2,1,0,1,610,1
16,6.6,3,0,2,1799,0
20,28.5,1,0,1,839,0
6,34.9,3,0,2,1000,0
23,20.4,3,0,1,127,0
16,4.8,2,0,1,2145,0
6,25.0,2,0,1,861,0
12,32.6,1,0,2,905,0
4,29.7,1,0,1,286,0
16,19.7,1,0,1,2525,0
2,17.7,1,0,1,493,1
6,19.6,1,0,1,937,0
16,32.3,1,0,2,2383,0
6,27.6,3,0,3,809,0
20,16.1,1,0,1,1048,0
0,15.9,1,0,1,179,1
16,15.2,1,0,1,2159,0
16,9.4,1,0,1,2402,1
10,33.5,1,0,3,1161,0
2,12.1,4,0,1,224,1
14,24.9,1,0,1,1248,0
20,13.4,1,0,1,1100,1
10,15.2,1,0,1,894,0
15,18.9,1,0,1,1293,0
21,25.5,3,0,3,626,0
8,17.4,1,0,1,2164,0
23,8.6,1,0,1,368,1
23,20.2,1,0,1,143,0
0,12.3,4,0,3,228,0
21,35.4,1,0,1,785,0
15,17.4,3,0,1,800,0
8,13.3,1,0,1,2596,0
18,39.7,1,0,1,2626,0
11,27.4,2,0,2,772,0
18,11.0,1,0,1,2229,0
21,12.1,1,0,1,1079,0
8,24.7,1,0,1,2424,0
6,20.4,1,0,1,888,0
13,28.9,3,0,1,776,1
18,13.4,1,0,3,2465,0
18,27.0,2,0,1,2574,0
1,-2.4,1,0,2,397,0
8,18.5,1,0,1,2696,0
12,13.8,2,0,3,948,1
14,15.4,1,0,1,1199,0
2,19.0,1,0,1,417,0
10,31.4,1,0,1,1174,0
20,8.5,1,0,1,778,0
13,-1.9,3,0,1,779,0
7,9.6,1,0,3,2879,0
17,30.2,1,0,2,2225,0
18,3.6,2,0,1,2858,1
15,14.3,1,0,1,1349,0
1,28.4,1,0,1,446,0
7,19.4,1,0,2,2230,0
21,31.3,3,0,1,756,0
5,-0.3,4,0,1,398,0
11,16.8,2,0,3,734,1
14,33.4,1,0,1,1135,0
7,8.7,2,0,2,2521,0
3,30.3,1,0,1,186,0
14,17.6,1,0,2,776,0
19,24.3,4,0,1,1091,1
16,32.6,1,0,1,2655,0
12,24.3,1,0,3,967,0
17,14.1,3,0,1,2006,0
1,25.6,2,0,1,246,0
12,13.4,1,0,1,638,0
12,22.7,1,0,1,1257,0
21,7.5,1,0,2,1043,0
14,20.3,1,0,1,1190,0
19,31.9,1,0,2,909,0
9,17.0,1,0,1,2518,0
2,30.9,4,0,1,303,0
18,50.9,1,0,2,2706,0
2,19.7,1,0,1,658,0
21,26.1,1,0,2,930,0
13,24.8,1,0,1,930,0
7,22.3,1,0,1,2450,0
22,27.9,3,0,1,680,0
3,17.5,3,0,1,769,0
19,13.4,1,0,1,663,0
10,4.7,3,0,1,1337,0
10,16.6,1,0,1,1127,0
10,29.0,2,0,1,983,0
1,10.6,1,0,1,132,0
16,22.5,3,0,1,1991,0
8,18.8,1,0,1,2387,1
1,13.8,1,0,1,576,0
23,1.5,2,0,1,426,0
14,33.6,1,0,1,1334,0
15,25.2,1,0,1,941,0
3,46.7,1,0,1,328,0
7,30.8,2,0,2,2480,0
8,33.4,1,0,1,2425,0
4,2.5,1,0,1,100,0
15,2.3,3,0,3,943,0
12,20.4,1,0,1,1068,0
6,8.5,1,0,1,990,0
19,13.2,2,0,2,1100,0
16,45.3,2,0,1,2417,0
2,31.9,4,0,3,243,1
4,10.6,1,0,3,472,0
18,-3.7,1,0,1,2699,0
11,9.8,3,0,3,1105,0
6,14.4,3,0,3,578,0
8,16.8,2,0,1,2307,0
5,7.2,1,0,3,100,1
16,31.3,1,0,1,2370,0
15,12.9,1,0,1,932,1
22,26.5,3,0,1,887,1
2,20.5,1,0,1,532,0
20,29.4,1,0,1,921,0
3,17.6,1,0,1,414,0
9,10.8,1,0,1,2755,0
4,14.0,1,0,1,208,0
20,14.2,2,0,1,943,0
21,40.6,1,0,1,1013,0
9,20.8,1,0,1,2164,0
11,20.0,1,0,2,1102,0
9,28.8,3,0,1,1759,0
12,20.0,4,0,1,957,1
10,31.2,2,0,1,913,0
21,16.3,2,0,1,897,0
15,15.3,1,0,1,804,0
7,10.2,2,0,3,2608,0
7,38.5,4,0,2,2106,0
7,19.3,1,0,1,2408,0
12,8.3,1,0,1,1359,0
1,22.0,4,0,1,246,1
11,13.5,2,0,1,997,0
9,16.1,1,0,1,2511,0
11,23.1,4,0,1,663,0
10,35.2,1,0,1,801,0
14,21.0,1,0,1,925,0
15,12.9,2,0,2,1126,0
16,15.0,1,0,1,2129,0
